date,rank,song,artist,last-week,peak-rank,weeks-on-board
2020-03-28,62,Moon Relate,Lil Uzi Vert,,62,1
2020-03-28,63,What A Man Gotta Do,Jonas Brothers,63,16,9
2020-03-28,64,Tusa,Karol G & Nicki Minaj,75,42,16
2020-03-28,65,Catch,Brett Young,86,65,8
2020-03-28,66,I Can Show You,Lil Uzi Vert,,66,1
2020-03-28,67,We Back,Jason Aldean,81,62,16
2020-03-28,68,Trap This Way (This Way),Lil Uzi Vert,,68,1
2020-03-28,69,I Wish Grandpas Never Died,Riley Green,82,66,12
2020-03-28,70,Si Veo A Tu Mama,Bad Bunny,56,32,3
2020-03-28,71,Death Bed,Powfu Featuring beabadoobee,,71,1
2020-03-28,72,Leaders,Lil Uzi Vert Featuring NAV,,72,1
2020-03-28,73,Heatin Up,Lil Baby & Gunna,57,18,3
2020-03-28,74,Sunday Best,Surfaces,99,74,3
2020-03-28,75,Grace,Lil Baby & 42 Dugg,98,48,3
2020-03-28,76,No Auto,Lil Uzi Vert Featuring Lil Durk,,76,1
2020-03-28,77,The Other Side,SZA X Justin Timberlake,80,61,3
2020-03-28,78,Yummy,Justin Bieber,67,2,11
2020-03-28,79,B.I.T.C.H.,Megan Thee Stallion,59,31,6
2020-03-28,80,La Dificil,Bad Bunny,54,33,3
2020-03-28,81,I Hope You're Happy Now,Carly Pearce & Lee Brice,91,65,11
2020-03-28,82,Homecoming,Lil Uzi Vert,22,22,2
2020-03-28,83,Come This Way,Lil Uzi Vert,,83,1
2020-03-28,84,To Die For,Sam Smith,96,46,5
2020-03-28,85,Emotionally Scarred,Lil Baby,64,31,3
2020-03-28,86,Does To Me,Luke Combs Featuring Eric Church,,86,1
2020-03-28,87,Got The Guap,Lil Uzi Vert Featuring Young Thug,,87,1
2020-03-28,88,Supalonely,BENEE Featuring Gus Dapperton,,88,1
2020-03-28,89,Money Spread,Lil Uzi Vert Featuring Young Nudy,,89,1
2020-03-28,90,Cardigan,Don Toliver,,90,1
2020-03-28,91,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi,,91,1
2020-03-28,92,Vete,Bad Bunny,66,33,16
2020-03-28,93,Know Your Worth,Khalid x Disclosure,94,57,6
2020-03-28,94,Futsal Shuffle 2020,Lil Uzi Vert,48,5,11
2020-03-28,95,Prices,Lil Uzi Vert,25,25,2
2020-03-28,96,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,90,60,5
2020-03-28,97,Before You Go,Lewis Capaldi,,71,7
2020-03-28,98,Savage,Megan Thee Stallion,,98,1
2020-03-28,99,Come Thru,Summer Walker & Usher,,42,12
2020-03-28,100,Make No Sense,YoungBoy Never Broke Again,,57,18
2020-03-21,1,The Box,Roddy Ricch,1,1,14
2020-03-21,2,Don't Start Now,Dua Lipa,3,2,19
2020-03-21,3,Life Is Good,Future Featuring Drake,2,2,9
2020-03-21,4,Blinding Lights,The Weeknd,7,4,15
2020-03-21,5,Circles,Post Malone,4,1,28
2020-03-21,6,Baby Pluto,Lil Uzi Vert,,6,1
2020-03-21,7,Roxanne,Arizona Zervas,6,4,19
2020-03-21,8,Lo Mein,Lil Uzi Vert,,8,1
2020-03-21,9,Silly Watch,Lil Uzi Vert,,9,1
2020-03-21,10,Intentions,Justin Bieber Featuring Quavo,10,9,5
2020-03-21,11,P2,Lil Uzi Vert,,11,1
2020-03-21,12,Dance Monkey,Tones And I,8,4,23
2020-03-21,13,Memories,Maroon 5,9,2,25
2020-03-21,14,Everything I Wanted,Billie Eilish,12,8,18
2020-03-21,15,Someone You Loved,Lewis Capaldi,11,1,44
2020-03-21,16,Adore You,Harry Styles,14,14,14
2020-03-21,17,Hot Girl Bummer,blackbear,13,13,26
2020-03-21,18,I Love Me,Demi Lovato,,18,1
2020-03-21,19,Say So,Doja Cat Featuring Nicki Minaj,16,16,10
2020-03-21,20,That Way,Lil Uzi Vert,21,20,2
2020-03-21,21,Heartless,The Weeknd,17,1,16
2020-03-21,22,Homecoming,Lil Uzi Vert,,22,1
2020-03-21,23,The Bones,Maren Morris,19,18,25
2020-03-21,24,B.S.,Jhene Aiko Featuring H.E.R.,,24,1
2020-03-21,25,Prices,Lil Uzi Vert,,25,1
2020-03-21,26,My Oh My,Camila Cabello Featuring DaBaby,25,22,14
2020-03-21,27,"10,000 Hours",Dan + Shay & Justin Bieber,20,4,23
2020-03-21,28,POP,Lil Uzi Vert,,28,1
2020-03-21,29,Ballin',Mustard & Roddy Ricch,22,11,34
2020-03-21,30,Stupid Love,Lady Gaga,5,5,2
2020-03-21,31,Woah,Lil Baby,15,15,18
2020-03-21,32,Godzilla,Eminem Featuring Juice WRLD,42,3,8
2020-03-21,33,Bigger Than Life,Lil Uzi Vert,,33,1
2020-03-21,34,Celebration Station,Lil Uzi Vert,,34,1
2020-03-21,35,BOP,DaBaby,24,11,24
2020-03-21,36,You Better Move,Lil Uzi Vert,,36,1
2020-03-21,37,I'm Sorry,Lil Uzi Vert,,37,1
2020-03-21,38,Lose You To Love Me,Selena Gomez,27,1,21
2020-03-21,39,Venetia,Lil Uzi Vert,,39,1
2020-03-21,40,P*$$y Fairy (OTW),Jhene Aiko,100,40,8
2020-03-21,41,You Should Be Sad,Halsey,29,26,9
2020-03-21,42,Falling,Trevor Daniel,34,25,17
2020-03-21,43,High Fashion,Roddy Ricch Featuring Mustard,30,20,11
2020-03-21,44,Homesick,Kane Brown,39,39,17
2020-03-21,45,Chrome Heart Tags,Lil Uzi Vert,,45,1
2020-03-21,46,No Guidance,Chris Brown Featuring Drake,37,5,40
2020-03-21,47,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,44,36,16
2020-03-21,48,Futsal Shuffle 2020,Lil Uzi Vert,,5,10
2020-03-21,49,Good As Hell,Lizzo,35,3,29
2020-03-21,50,I Hope,Gabby Barrett Featuring Charlie Puth,51,44,11
2020-03-21,51,Bust Me,Lil Uzi Vert,,51,1
2020-03-21,52,Sum 2 Prove,Lil Baby,26,16,9
2020-03-21,53,Blueberry Faygo,Lil Mosey,52,51,5
2020-03-21,54,La Dificil,Bad Bunny,33,33,2
2020-03-21,55,Dior,Pop Smoke,47,30,4
2020-03-21,56,Si Veo A Tu Mama,Bad Bunny,32,32,2
2020-03-21,57,Heatin Up,Lil Baby & Gunna,18,18,2
2020-03-21,58,Heart On Ice,Rod Wave,55,54,18
2020-03-21,59,B.I.T.C.H.,Megan Thee Stallion,,31,5
2020-03-21,60,Homemade,Jake Owen,70,60,7
2020-03-21,61,Slide,H.E.R. Featuring YG,56,52,12
2020-03-21,62,BEST ON EARTH,Russ & BIA,60,52,14
2020-03-21,63,What A Man Gotta Do,Jonas Brothers,41,16,8
2020-03-21,64,Emotionally Scarred,Lil Baby,31,31,2
2020-03-21,65,Happiness Over Everything (H.O.E.),Jhene Aiko Featuring Future & Miguel,,65,1
2020-03-21,66,Vete,Bad Bunny,36,33,15
2020-03-21,67,Yummy,Justin Bieber,40,2,10
2020-03-21,68,Commercial,Lil Baby Featuring Lil Uzi Vert,23,23,2
2020-03-21,69,Nobody But You,Blake Shelton Duet With Gwen Stefani,67,43,9
2020-03-21,70,Chasin' You,Morgan Wallen,71,67,7
2020-03-21,71,Juicy,Doja Cat & Tyga,57,41,20
2020-03-21,72,Secure The Bag,Lil Uzi Vert,,72,1
2020-03-21,73,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",74,73,5
2020-03-21,74,Captain Hook,Megan Thee Stallion,,74,1
2020-03-21,75,Tusa,Karol G & Nicki Minaj,62,42,15
2020-03-21,76,Urgency,Lil Uzi Vert Featuring Syd,,76,1
2020-03-21,77,Slow Dance In A Parking Lot,Jordan Davis,75,72,10
2020-03-21,78,What She Wants Tonight,Luke Bryan,72,64,12
2020-03-21,79,SkyBox,Gunna,,79,1
2020-03-21,80,The Other Side,SZA X Justin Timberlake,61,61,2
2020-03-21,81,We Back,Jason Aldean,79,62,15
2020-03-21,82,I Wish Grandpas Never Died,Riley Green,83,66,11
2020-03-21,83,Ignorantes,Bad Bunny & Sech,49,49,3
2020-03-21,84,Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",81,81,2
2020-03-21,85,More Hearts Than Mine,Ingrid Andress,77,67,11
2020-03-21,86,Catch,Brett Young,87,81,7
2020-03-21,87,Triggered,Jhene Aiko,,51,4
2020-03-21,88,PTSD,"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",38,38,2
2020-03-21,89,Oprah's Bank Account,"Lil Yachty, Drake & DaBaby",,89,1
2020-03-21,90,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,65,60,4
2020-03-21,91,I Hope You're Happy Now,Carly Pearce & Lee Brice,88,65,10
2020-03-21,92,La Santa,Bad Bunny X Daddy Yankee,53,53,2
2020-03-21,93,None Of Your Concern,Jhene Aiko Featuring Big Sean,,55,3
2020-03-21,94,Know Your Worth,Khalid x Disclosure,86,57,5
2020-03-21,95,SUGAR,BrockHampton,,66,9
2020-03-21,96,To Die For,Sam Smith,84,46,4
2020-03-21,97,Yo Perreo Sola,Bad Bunny,69,69,2
2020-03-21,98,Grace,Lil Baby & 42 Dugg,48,48,2
2020-03-21,99,Sunday Best,Surfaces,98,98,2
2020-03-21,100,After Hours,The Weeknd,66,20,4
2020-03-14,1,The Box,Roddy Ricch,1,1,13
2020-03-14,2,Life Is Good,Future Featuring Drake,2,2,8
2020-03-14,3,Don't Start Now,Dua Lipa,5,3,18
2020-03-14,4,Circles,Post Malone,3,1,27
2020-03-14,5,Stupid Love,Lady Gaga,,5,1
2020-03-14,6,Roxanne,Arizona Zervas,6,4,18
2020-03-14,7,Blinding Lights,The Weeknd,8,7,14
2020-03-14,8,Dance Monkey,Tones And I,7,4,22
2020-03-14,9,Memories,Maroon 5,9,2,24
2020-03-14,10,Intentions,Justin Bieber Featuring Quavo,11,9,4
2020-03-14,11,Someone You Loved,Lewis Capaldi,10,1,43
2020-03-14,12,Everything I Wanted,Billie Eilish,12,8,17
2020-03-14,13,Hot Girl Bummer,blackbear,14,13,25
2020-03-14,14,Adore You,Harry Styles,15,14,13
2020-03-14,15,Woah,Lil Baby,24,15,17
2020-03-14,16,Say So,Doja Cat Featuring Nicki Minaj,33,16,9
2020-03-14,17,Heartless,The Weeknd,13,1,15
2020-03-14,18,Heatin Up,Lil Baby & Gunna,,18,1
2020-03-14,19,The Bones,Maren Morris,19,18,24
2020-03-14,20,"10,000 Hours",Dan + Shay & Justin Bieber,16,4,22
2020-03-14,21,That Way,Lil Uzi Vert,,21,1
2020-03-14,22,Ballin',Mustard & Roddy Ricch,17,11,33
2020-03-14,23,Commercial,Lil Baby Featuring Lil Uzi Vert,,23,1
2020-03-14,24,BOP,DaBaby,18,11,23
2020-03-14,25,My Oh My,Camila Cabello Featuring DaBaby,22,22,13
2020-03-14,26,Sum 2 Prove,Lil Baby,46,16,8
2020-03-14,27,Lose You To Love Me,Selena Gomez,21,1,20
2020-03-14,28,Live Off My Closet,Lil Baby Featuring Future,,28,1
2020-03-14,29,You Should Be Sad,Halsey,26,26,8
2020-03-14,30,High Fashion,Roddy Ricch Featuring Mustard,25,20,10
2020-03-14,31,Emotionally Scarred,Lil Baby,,31,1
2020-03-14,32,Si Veo A Tu Mama,Bad Bunny,,32,1
2020-03-14,33,La Dificil,Bad Bunny,,33,1
2020-03-14,34,Falling,Trevor Daniel,29,25,16
2020-03-14,35,Good As Hell,Lizzo,27,3,28
2020-03-14,36,Vete,Bad Bunny,99,33,14
2020-03-14,37,No Guidance,Chris Brown Featuring Drake,31,5,39
2020-03-14,38,PTSD,"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",,38,1
2020-03-14,39,Homesick,Kane Brown,39,39,16
2020-03-14,40,Yummy,Justin Bieber,23,2,9
2020-03-14,41,What A Man Gotta Do,Jonas Brothers,32,16,7
2020-03-14,42,Godzilla,Eminem Featuring Juice WRLD,37,3,7
2020-03-14,43,Senorita,Shawn Mendes & Camila Cabello,35,1,37
2020-03-14,44,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,38,36,15
2020-03-14,45,Bad Guy,Billie Eilish,36,1,49
2020-03-14,46,Kinfolks,Sam Hunt,34,34,21
2020-03-14,47,Dior,Pop Smoke,30,30,3
2020-03-14,48,Grace,Lil Baby & 42 Dugg,,48,1
2020-03-14,49,Ignorantes,Bad Bunny & Sech,,49,2
2020-03-14,50,One Man Band,Old Dominion,42,20,28
2020-03-14,51,I Hope,Gabby Barrett Featuring Charlie Puth,45,44,10
2020-03-14,52,Blueberry Faygo,Lil Mosey,51,51,4
2020-03-14,53,La Santa,Bad Bunny X Daddy Yankee,,53,1
2020-03-14,54,Get Ugly,Lil Baby,,54,1
2020-03-14,55,Heart On Ice,Rod Wave,57,54,17
2020-03-14,56,Slide,H.E.R. Featuring YG,52,52,11
2020-03-14,57,Juicy,Doja Cat & Tyga,55,41,19
2020-03-14,58,No Sucker,Lil Baby & Moneybagg Yo,,58,1
2020-03-14,59,How,Lil Baby,,59,1
2020-03-14,60,BEST ON EARTH,Russ & BIA,56,52,13
2020-03-14,61,The Other Side,SZA X Justin Timberlake,,61,1
2020-03-14,62,Tusa,Karol G & Nicki Minaj,53,42,14
2020-03-14,63,Pero Ya No,Bad Bunny,,63,1
2020-03-14,64,Forever,Lil Baby Featuring Lil Wayne,,64,1
2020-03-14,65,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,63,60,3
2020-03-14,66,After Hours,The Weeknd,20,20,3
2020-03-14,67,Nobody But You,Blake Shelton Duet With Gwen Stefani,65,43,8
2020-03-14,68,ON,BTS,4,4,2
2020-03-14,69,Yo Perreo Sola,Bad Bunny,,69,1
2020-03-14,70,Homemade,Jake Owen,72,70,6
2020-03-14,71,Chasin' You,Morgan Wallen,67,67,6
2020-03-14,72,What She Wants Tonight,Luke Bryan,64,64,11
2020-03-14,73,Lil Top,YoungBoy Never Broke Again,28,28,2
2020-03-14,74,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",77,74,4
2020-03-14,75,Slow Dance In A Parking Lot,Jordan Davis,73,72,9
2020-03-14,76,Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",50,23,3
2020-03-14,77,More Hearts Than Mine,Ingrid Andress,70,67,10
2020-03-14,78,Same Thing,Lil Baby,,78,1
2020-03-14,79,We Back,Jason Aldean,62,62,14
2020-03-14,80,Make Me Want To,Jimmie Allen,49,49,10
2020-03-14,81,Safaera,"Bad Bunny, Jowell & Randy & Nengo Flow",,81,1
2020-03-14,82,Moral Of The Story,Ashe Featuring Niall Horan,71,71,2
2020-03-14,83,I Wish Grandpas Never Died,Riley Green,68,66,10
2020-03-14,84,To Die For,Sam Smith,61,46,3
2020-03-14,85,The Man,Taylor Swift,92,23,5
2020-03-14,86,Know Your Worth,Khalid x Disclosure,76,57,4
2020-03-14,87,Catch,Brett Young,81,81,6
2020-03-14,88,I Hope You're Happy Now,Carly Pearce & Lee Brice,75,65,9
2020-03-14,89,Bichiyal,Bad Bunny & Yaviah,,89,1
2020-03-14,90,Out West,JACKBOYS Featuring Young Thug,69,38,10
2020-03-14,91,We Should,Lil Baby & Young Thug,,91,1
2020-03-14,92,Make No Sense,YoungBoy Never Broke Again,79,57,17
2020-03-14,93,Suicidal,YNW Melly & Juice WRLD,66,34,15
2020-03-14,94,Solia,Bad Bunny,,94,1
2020-03-14,95,Before You Go,Lewis Capaldi,82,71,6
2020-03-14,96,No Time To Die,Billie Eilish,54,16,3
2020-03-14,97,Esta Cabron Ser Yo,Bad Bunny X Anuel AA,,97,1
2020-03-14,98,Sunday Best,Surfaces,,98,1
2020-03-14,99,Can't Explain,Lil Baby,,99,1
2020-03-14,100,P*$$y Fairy (OTW),Jhene Aiko,88,55,7
2020-03-07,1,The Box,Roddy Ricch,1,1,12
2020-03-07,2,Life Is Good,Future Featuring Drake,2,2,7
2020-03-07,3,Circles,Post Malone,3,1,26
2020-03-07,4,ON,BTS,,4,1
2020-03-07,5,Don't Start Now,Dua Lipa,5,5,17
2020-03-07,6,Roxanne,Arizona Zervas,6,4,17
2020-03-07,7,Dance Monkey,Tones And I,4,4,21
2020-03-07,8,Blinding Lights,The Weeknd,10,8,13
2020-03-07,9,Memories,Maroon 5,7,2,23
2020-03-07,10,Someone You Loved,Lewis Capaldi,8,1,42
2020-03-07,11,Intentions,Justin Bieber Featuring Quavo,9,9,3
2020-03-07,12,Everything I Wanted,Billie Eilish,12,8,16
2020-03-07,13,Heartless,The Weeknd,14,1,14
2020-03-07,14,Hot Girl Bummer,blackbear,15,14,24
2020-03-07,15,Adore You,Harry Styles,20,15,12
2020-03-07,16,"10,000 Hours",Dan + Shay & Justin Bieber,13,4,21
2020-03-07,17,Ballin',Mustard & Roddy Ricch,17,11,32
2020-03-07,18,BOP,DaBaby,18,11,22
2020-03-07,19,The Bones,Maren Morris,19,18,23
2020-03-07,20,After Hours,The Weeknd,77,20,2
2020-03-07,21,Lose You To Love Me,Selena Gomez,21,1,19
2020-03-07,22,My Oh My,Camila Cabello Featuring DaBaby,25,22,12
2020-03-07,23,Yummy,Justin Bieber,11,2,8
2020-03-07,24,Woah,Lil Baby,28,16,16
2020-03-07,25,High Fashion,Roddy Ricch Featuring Mustard,26,20,9
2020-03-07,26,You Should Be Sad,Halsey,29,26,7
2020-03-07,27,Good As Hell,Lizzo,22,3,27
2020-03-07,28,Lil Top,YoungBoy Never Broke Again,,28,1
2020-03-07,29,Falling,Trevor Daniel,27,25,15
2020-03-07,30,Dior,Pop Smoke,49,30,2
2020-03-07,31,No Guidance,Chris Brown Featuring Drake,31,5,38
2020-03-07,32,What A Man Gotta Do,Jonas Brothers,33,16,6
2020-03-07,33,Say So,Doja Cat Featuring Nicki Minaj,51,33,8
2020-03-07,34,Kinfolks,Sam Hunt,34,34,20
2020-03-07,35,Senorita,Shawn Mendes & Camila Cabello,32,1,36
2020-03-07,36,Bad Guy,Billie Eilish,30,1,48
2020-03-07,37,Godzilla,Eminem Featuring Juice WRLD,36,3,6
2020-03-07,38,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,40,36,14
2020-03-07,39,Homesick,Kane Brown,43,39,15
2020-03-07,40,HIGHEST IN THE ROOM,Travis Scott,35,1,21
2020-03-07,41,Trampoline,SHAED,37,13,39
2020-03-07,42,One Man Band,Old Dominion,38,20,27
2020-03-07,43,Sucker,Jonas Brothers,41,1,47
2020-03-07,44,I Don't Care,Ed Sheeran & Justin Bieber,39,2,39
2020-03-07,45,I Hope,Gabby Barrett Featuring Charlie Puth,44,44,9
2020-03-07,46,Sum 2 Prove,Lil Baby,50,16,7
2020-03-07,47,Red Eye,YoungBoy Never Broke Again,,47,1
2020-03-07,48,Only Human,Jonas Brothers,42,18,36
2020-03-07,49,Make Me Want To,Jimmie Allen,53,49,9
2020-03-07,50,Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",23,23,2
2020-03-07,51,Blueberry Faygo,Lil Mosey,54,51,3
2020-03-07,52,Slide,H.E.R. Featuring YG,55,52,10
2020-03-07,53,Tusa,Karol G & Nicki Minaj,47,42,13
2020-03-07,54,No Time To Die,Billie Eilish,16,16,2
2020-03-07,55,Juicy,Doja Cat & Tyga,52,41,18
2020-03-07,56,BEST ON EARTH,Russ & BIA,57,52,12
2020-03-07,57,Heart On Ice,Rod Wave,61,54,16
2020-03-07,58,Fine By Time,YoungBoy Never Broke Again,,58,1
2020-03-07,59,Bad Bad,YoungBoy Never Broke Again,,59,1
2020-03-07,60,Knocked Off,YoungBoy Never Broke Again,,60,1
2020-03-07,61,To Die For,Sam Smith,46,46,2
2020-03-07,62,We Back,Jason Aldean,69,62,13
2020-03-07,63,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,60,60,2
2020-03-07,64,What She Wants Tonight,Luke Bryan,64,64,10
2020-03-07,65,Nobody But You,Blake Shelton Duet With Gwen Stefani,63,43,7
2020-03-07,66,Suicidal,YNW Melly & Juice WRLD,56,34,14
2020-03-07,67,Chasin' You,Morgan Wallen,71,67,5
2020-03-07,68,I Wish Grandpas Never Died,Riley Green,67,66,9
2020-03-07,69,Out West,JACKBOYS Featuring Young Thug,68,38,9
2020-03-07,70,More Hearts Than Mine,Ingrid Andress,70,67,9
2020-03-07,71,Moral Of The Story,Ashe Featuring Niall Horan,,71,1
2020-03-07,72,Homemade,Jake Owen,74,72,5
2020-03-07,73,Slow Dance In A Parking Lot,Jordan Davis,72,72,8
2020-03-07,74,Forever,Justin Bieber Featuring Post Malone & Clever,24,24,2
2020-03-07,75,I Hope You're Happy Now,Carly Pearce & Lee Brice,65,65,8
2020-03-07,76,Know Your Worth,Khalid x Disclosure,78,57,3
2020-03-07,77,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",84,77,3
2020-03-07,78,Dive Bar,Garth Brooks & Blake Shelton,92,78,5
2020-03-07,79,Make No Sense,YoungBoy Never Broke Again,82,57,16
2020-03-07,80,RIP Lil Phat,YoungBoy Never Broke Again,,80,1
2020-03-07,81,Catch,Brett Young,87,81,5
2020-03-07,82,Before You Go,Lewis Capaldi,76,71,5
2020-03-07,83,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,75,28,13
2020-03-07,84,My Time,BTS,,84,1
2020-03-07,85,Long RD,YoungBoy Never Broke Again,,85,1
2020-03-07,86,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,59,49,12
2020-03-07,87,Filter,BTS,,87,1
2020-03-07,88,P*$$y Fairy (OTW),Jhene Aiko,99,55,6
2020-03-07,89,Bat Man,YoungBoy Never Broke Again,,89,1
2020-03-07,90,homecoming queen?,Kelsea Ballerini,89,76,12
2020-03-07,91,Heartless,Diplo Presents Thomas Wesley Featuring Morgan Wallen,83,73,8
2020-03-07,92,The Man,Taylor Swift,,23,4
2020-03-07,93,Shake The Room,Pop Smoke Featuring Quavo,,93,1
2020-03-07,94,Rare,Selena Gomez,90,30,7
2020-03-07,95,Come Thru,Summer Walker & Usher,94,42,11
2020-03-07,96,Ridin' Roads,Dustin Lynch,85,47,17
2020-03-07,97,Me And My Guitar,A Boogie Wit da Hoodie,58,58,2
2020-03-07,98,Feel Me,Selena Gomez,,98,1
2020-03-07,99,Vete,Bad Bunny,96,33,13
2020-03-07,100,SUGAR,BrockHampton,93,66,8
2020-02-29,1,The Box,Roddy Ricch,1,1,11
2020-02-29,2,Life Is Good,Future Featuring Drake,2,2,6
2020-02-29,3,Circles,Post Malone,3,1,25
2020-02-29,4,Dance Monkey,Tones And I,5,4,20
2020-02-29,5,Don't Start Now,Dua Lipa,6,5,16
2020-02-29,6,Roxanne,Arizona Zervas,7,4,16
2020-02-29,7,Memories,Maroon 5,4,2,22
2020-02-29,8,Someone You Loved,Lewis Capaldi,8,1,41
2020-02-29,9,Intentions,Justin Bieber Featuring Quavo,11,9,2
2020-02-29,10,Blinding Lights,The Weeknd,12,10,12
2020-02-29,11,Yummy,Justin Bieber,19,2,7
2020-02-29,12,Everything I Wanted,Billie Eilish,10,8,15
2020-02-29,13,"10,000 Hours",Dan + Shay & Justin Bieber,9,4,20
2020-02-29,14,Heartless,The Weeknd,17,1,13
2020-02-29,15,Hot Girl Bummer,blackbear,16,15,23
2020-02-29,16,No Time To Die,Billie Eilish,,16,1
2020-02-29,17,Ballin',Mustard & Roddy Ricch,14,11,31
2020-02-29,18,BOP,DaBaby,15,11,21
2020-02-29,19,The Bones,Maren Morris,18,18,22
2020-02-29,20,Adore You,Harry Styles,22,20,11
2020-02-29,21,Lose You To Love Me,Selena Gomez,13,1,18
2020-02-29,22,Good As Hell,Lizzo,20,3,26
2020-02-29,23,Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",,23,1
2020-02-29,24,Forever,Justin Bieber Featuring Post Malone & Clever,,24,1
2020-02-29,25,My Oh My,Camila Cabello Featuring DaBaby,26,25,11
2020-02-29,26,High Fashion,Roddy Ricch Featuring Mustard,21,20,8
2020-02-29,27,Falling,Trevor Daniel,25,25,14
2020-02-29,28,Woah,Lil Baby,24,16,15
2020-02-29,29,You Should Be Sad,Halsey,31,26,6
2020-02-29,30,Bad Guy,Billie Eilish,29,1,47
2020-02-29,31,No Guidance,Chris Brown Featuring Drake,27,5,37
2020-02-29,32,Senorita,Shawn Mendes & Camila Cabello,33,1,35
2020-02-29,33,What A Man Gotta Do,Jonas Brothers,32,16,5
2020-02-29,34,Kinfolks,Sam Hunt,34,34,19
2020-02-29,35,HIGHEST IN THE ROOM,Travis Scott,30,1,20
2020-02-29,36,Godzilla,Eminem Featuring Juice WRLD,28,3,5
2020-02-29,37,Trampoline,SHAED,35,13,38
2020-02-29,38,One Man Band,Old Dominion,38,20,26
2020-02-29,39,I Don't Care,Ed Sheeran & Justin Bieber,40,2,38
2020-02-29,40,RITMO (Bad Boys For Life),Black Eyed Peas X J Balvin,36,36,13
2020-02-29,41,Sucker,Jonas Brothers,37,1,46
2020-02-29,42,Only Human,Jonas Brothers,39,18,35
2020-02-29,43,Homesick,Kane Brown,45,43,14
2020-02-29,44,I Hope,Gabby Barrett Featuring Charlie Puth,48,44,8
2020-02-29,45,Truth Hurts,Lizzo,41,1,42
2020-02-29,46,To Die For,Sam Smith,,46,1
2020-02-29,47,Tusa,Karol G & Nicki Minaj,42,42,12
2020-02-29,48,g n f (Give No Fxk),"Migos, Young Thug & Travis Scott",,48,1
2020-02-29,49,Dior,Pop Smoke,,49,1
2020-02-29,50,Sum 2 Prove,Lil Baby,49,16,6
2020-02-29,51,Say So,Doja Cat Featuring Nicki Minaj,58,51,7
2020-02-29,52,Juicy,Doja Cat & Tyga,43,41,17
2020-02-29,53,Make Me Want To,Jimmie Allen,53,53,8
2020-02-29,54,Blueberry Faygo,Lil Mosey,62,54,2
2020-02-29,55,Slide,H.E.R. Featuring YG,56,54,9
2020-02-29,56,Suicidal,YNW Melly & Juice WRLD,44,34,13
2020-02-29,57,BEST ON EARTH,Russ & BIA,54,52,11
2020-02-29,58,Me And My Guitar,A Boogie Wit da Hoodie,,58,1
2020-02-29,59,South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,50,49,11
2020-02-29,60,Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas,,60,1
2020-02-29,61,Heart On Ice,Rod Wave,55,54,15
2020-02-29,62,Bandit,Juice WRLD & YoungBoy Never Broke Again,51,10,20
2020-02-29,63,Nobody But You,Blake Shelton Duet With Gwen Stefani,60,43,6
2020-02-29,64,What She Wants Tonight,Luke Bryan,64,64,9
2020-02-29,65,I Hope You're Happy Now,Carly Pearce & Lee Brice,77,65,7
2020-02-29,66,Might Not Give Up,A Boogie Wit da Hoodie Featuring Young Thug,,66,1
2020-02-29,67,I Wish Grandpas Never Died,Riley Green,66,66,8
2020-02-29,68,Out West,JACKBOYS Featuring Young Thug,59,38,8
2020-02-29,69,We Back,Jason Aldean,69,69,12
2020-02-29,70,More Hearts Than Mine,Ingrid Andress,67,67,8
2020-02-29,71,Chasin' You,Morgan Wallen,81,71,4
2020-02-29,72,Slow Dance In A Parking Lot,Jordan Davis,76,72,7
2020-02-29,73,Thug Love,A Boogie Wit da Hoodie,,73,1
2020-02-29,74,Homemade,Jake Owen,75,74,4
2020-02-29,75,TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,63,28,12
2020-02-29,76,Before You Go,Lewis Capaldi,71,71,4
2020-02-29,77,After Hours,The Weeknd,,77,1
2020-02-29,78,Know Your Worth,Khalid x Disclosure,57,57,2
2020-02-29,79,Ignorantes,Bad Bunny & Sech,,79,1
